id,language,prompt,type_es,translation,type,lengh_words,lib,Title,description,categories,check,interesting,fellings,mix
12,es,Recomienda una novela de ciencia ficción que trate sobre inteligencia artificial.,Novela,Recommends a science fiction novel that treats artificial intelligence.,Novel,9,44519,He came on a horse: And other book titles to avoid,"List of ridiculous fake book titles in categories such as Science, Romance, Self-Help, etc.",Humor,0,,,1
12,es,Recomienda una novela de ciencia ficción que trate sobre inteligencia artificial.,Novela,Recommends a science fiction novel that treats artificial intelligence.,Novel,9,74249,Stories to Solve,Brief folktales in which there is a mystery or problem that the reader is invited to solve before the resolution is presented.,Juvenile Fiction,0,,,1
13,es,Estoy interesado en una biografía de un científico destacado del siglo XX.,Biografía,I am interested in a biography of an outstanding scientist of the twentieth century.,Biography,14,129808,What Makes Biology Unique?: Considerations on the Autonomy of a Scientific Discipline,"This book contains essays by Ernst Mayr, the most eminent evolutionary biologist of the twentieth century.",Psychology,1,,,
13,es,Estoy interesado en una biografía de un científico destacado del siglo XX.,Biografía,I am interested in a biography of an outstanding scientist of the twentieth century.,Biography,14,22886,The Man Who Changed Everything: The Life of James Clerk Maxwell,"This is the first biography in twenty years of James Clerk Maxwell, one of the greatest scientists of our time and yet a man relatively unknown to the wider public. Approaching science with a freshness unbound by convention or previous expectations, he produced some of the most original scientific thinking of the nineteenth century — and his discoveries went on to shape the twentieth century.",Biography & Autobiography,1,,,
13,es,Estoy interesado en una biografía de un científico destacado del siglo XX.,Biografía,I am interested in a biography of an outstanding scientist of the twentieth century.,Biography,14,107975,Nietzsche: The Birth of Tragedy and Other Writings (Cambridge Texts in the History of Philosophy),A new translation and edition of one of the seminal philosophical works of the modern period.,Philosophy,1,,,
13,es,Estoy interesado en una biografía de un científico destacado del siglo XX.,Biografía,I am interested in a biography of an outstanding scientist of the twentieth century.,Biography,14,59986,Terre des Hommes (French text version),A biography and critical analysis of the works of this French writer and aviator.,Literary Criticism,1,,,
13,es,Estoy interesado en una biografía de un científico destacado del siglo XX.,Biografía,I am interested in a biography of an outstanding scientist of the twentieth century.,Biography,14,67372,Louis Sullivan: Prophet of modern architecture,The best introduction to the work of one of America's most famous architects.,Architecture,1,,,
13,es,Dame un libro de filosofía que aborde cuestiones éticas y morales.,Filosofía,Give me a book of philosophy that addresses ethical and moral issues.,Philosophy,12,8351,Advice to the Serious Seeker: Meditations on the Teaching of Frithjof Schuon,This is an introduction to the perennialist school of comparative religious philosophy and a guidebook for the general reader seeking intellectually serious but accessible answers to questions about the spiritual life.,Religion,0,,,
13,es,Dame un libro de filosofía que aborde cuestiones éticas y morales.,Filosofía,Give me a book of philosophy that addresses ethical and moral issues.,Philosophy,12,43416,The War for Children's Minds,"Tackling questions, such as how do we raise good children? and featuring examples, this book asks us to re-evaluate the liberal tradition of thinking about morality. It argues that children should learn about right and wrong, and respect for others.",Philosophy,1,,,
13,es,Dame un libro de filosofía que aborde cuestiones éticas y morales.,Filosofía,Give me a book of philosophy that addresses ethical and moral issues.,Philosophy,12,104070,Moral Theory: An Introduction (Elements of Philosophy),"Overview: What makes an action right or wrong? Why is something good or bad? How does one make moral decision about what is right and good? These are among the main questions in ethics that are the subject of moral theory. This book explores some of the most historically important and currently debated moral theories about the nature of the right and good. After introducing students in the first chapter to some of the main aims and methods of evaluating a moral theory, the remaining chapters in this book are devoted to an examination of various moral theories including the divine command theory, moral relativism, natural law theory, Kant's moral theory, moral pluralism, virtue ethics and moral particularism. Providing an introduction to moral theory that explains and critically examines the theories of such classical moral philosophers as Aristotle, Aquinas, Kant, Bentham, Mill and Ross, this book acquaints students with the work of contemporary moral philosophers.",Philosophy,1,,,
13,es,Dame un libro de filosofía que aborde cuestiones éticas y morales.,Filosofía,Give me a book of philosophy that addresses ethical and moral issues.,Philosophy,12,79097,Postmodern Existential Sociology,Third version of a long-standing textbook that examines the self in everyday life. Visit our website for sample chapters!,Social Science,1,,,
13,es,Dame un libro de filosofía que aborde cuestiones éticas y morales.,Filosofía,Give me a book of philosophy that addresses ethical and moral issues.,Philosophy,12,117578,Studying Temperate Marine Environments: A Handbook for Ecologists,"You know there is a problem. You need to prove it. You need to design a study that pinpoints all the relevant issues. Studying Temperate Marine Environments: A Handbook for Ecologists provides you with guidelines, examples, leads, and suggestions for beginning the process.",Nature,1,,,
